query,region,title,excerpt,date,source,link
semiconductor,china,"SMOORE, VAPORESSO's Parent, Is the First Vaping ...","As the world's largest manufacturer of vaping equipment, SMOORE constantly aims to improve the status quo and is committed to bringing a unified and complete standard to the entire vaping industry.
The listing in Hong Kong has provided SMOORE with a strong supporting role in setting the industry benchmark.
As one of the sub-brands, VAPORESSO has inherited SMOORE's spirit and incorporated it into its own mission to be Beyond the Ordinary.
VAPORESSO's products - such as VECO, ZERO, LUXE and the GEN family - cover the full range of open-system vapes and fulfil the various needs from the vapers.
So far, along with SMOORE, VAPORESSO's business has spread to more than 60 countries and regions around the world and has established a substantial brand influence in Europe, America, and emerging markets",2020-7-15,PR Newswire,https://www.prnewswire.com/news-releases/smoore-vaporessos-parent-is-the-first-vaping-company-listed-in-hong-kong-301093681.html
semiconductor,china,The upside of a new cold war with China,"Today, many of the strongest warnings against a new cold war with China have a similar ring.
That fear is reasonable: The Cold War showed that great democracies are not immune to committing self-harm in the name of security.
As the Cold War showed, this danger is not imaginary.
Tying all this together was McCarthyism, which revealed Cold War politics at their worst.
More broadly, Cold War military spending provided semi-permanent stimulus and millions of good jobs for those in the armed forces and the defense industry",2020-7-14,The Japan Times,https://www.japantimes.co.jp/opinion/2020/07/14/commentary/world-commentary/upside-new-cold-war-china/
semiconductor,china,Video shows Chinese man swept away by floodwaters within ...,"TAIPEI (Taiwan News) — As torrential rain and massive flooding continues to ravage much of southern China, video surfaced on Thursday (July 9) showing a Chinese man being swept away by churning floodwaters as he tries to cling to a fishnet.
A man in Zhangjiajie City, Hunan Province, was seen on Wednesday (July 8) tossing his net to catch fish into a flood-engorged river.
Within just six seconds, the man was jerked into the rapids and quickly disappeared from sight.
In the video, the man can be seen struggling to pull his net back in and being jerked by the powerful current.
The poster of the video cited another source as saying the man was a security guard dispatched by a labor staffing company based in Zhangjiajie",2020-7-10,Taiwan News,https://www.taiwannews.com.tw/en/news/3964052
semiconductor,china,7 Drone Stocks to Consider as the Technology Soars,"Here are seven drone stocks to watch.
Parrot (PAOTF)This French drone maker announced its latest drone, the ANAFI USA, in June.
Plymouth Rock Technologies (PLRTF)Another drone company that could benefit from the tension between the U.S. and China — which has included U.S government agencies banning DJI and other Chinese drone purchases and use — is Plymouth Rock Technologies.
For a purer play, Tim Bain, president of Spark Asset Management Group, points to AeroVironment as one of the top drone stocks to watch.
Seven drone stocks to watch:— EHang Holdings (EH)— Parrot (PAOTF)— Plymouth Rock Technologies (PLRTF)— Nvidia Corp. (NVDA)— Ambarella (AMBA)— AeroVironment (AVAV)— Boeing (BA)More from U.S. News10 Robinhood Stocks Investors Are Buying in JulyThe Complete Berkshire Hathaway Portfolio2020’s Dividend Aristocrats List: All 66 Stocks7 Drone Stocks to Consider as the Technology Soars originally appeared on usnews.com",2020-7-14,WTOP,https://wtop.com/news/2020/07/7-drone-stocks-to-consider-as-the-technology-soars/
semiconductor,china,China Rapid Finance Announces Change of its NYSE Ticker ...,"About China Rapid Finance LimitedChina Rapid Finance Limited (NYSE: XRF) is a holding company operating primarily in the emergency rescue services business.
Its products include SOS Medical Rescue Card, SOS Auto Rescue Card, SOS Financial Rescue Card, and SOS Life Rescue Card.
Forward-Looking StatementsCertain statements made herein are ""forward-looking statements"" within the meaning of the ""safe harbor"" provisions of the Private Securities Litigation Reform Act of 1995.
These forward-looking statements reflect the current analysis of existing information and are subject to various risks and uncertainties.
XRF disclaims any obligation to update the forward-looking statements, whether as a result of new information, future events or otherwise",2020-7-10,PR Newswire,https://www.prnewswire.com/news-releases/china-rapid-finance-announces-change-of-its-nyse-ticker-symbol-to-sos-to-highlight-emergency-rescue-services-business-301091455.html
semiconductor,china,TikTok launches new ad platform as scrutiny increases,"TikTok is launched a new self-serve ad platform aimed at small businesses which could lure advertisers from Facebook and othersFast-growing video-sharing app TikTok on Wednesday launched a self-serve ad platform, underscoring its ambition to compete with rival social platforms even as it faces new scrutiny in the US and elsewhere.
""TikTok's immersive, short-form videos give businesses a platform to participate and engage with a community known for its creativity, ingenuity, and joy,"" said vice president Blake Chandlee in a statement.
The move could ramp up efforts by TikTok to compete with platforms like Facebook, YouTube and Twitter, but comes after the app was banned in India and with US authorities studying actions against the platform.
The research firm eMarketer estimates TikTok has more than 52 million US users, having gained some 12 million since the outbreak of the coronavirus pandemic.
TikTok's move comes amid a growing ad boycott of Facebook, led by activists claiming the world's biggest social network has failed to curb hateful and vitriolic content",2020-7-8,Tech Xplore,https://techxplore.com/news/2020-07-tiktok-ad-platform-scrutiny.html
semiconductor,china,Canon launches new semiconductor lithography system,"Canon has launched the FPA-8000iW, which it describes as the first Canon semiconductor lithography system to support manufacturing using large panels that are common in back-end processing.
Future PLP requirements include cost reduction and further shrinking of semiconductor packaging that protects delicate internal semiconductor circuity from outside environments and electrically connects to external components.
In response to packaging processes that use panel substrates, Canon developed a new stepper platform capable of handling large 515 x 510 mm panel substrates.
Severe warpage is also common in large panel substrates and the new platform and panel-feeding system can overcome up to 10 mm of panel warpage.
Canon’s original projection optical system supports a wide 52 x 68 mm exposure field while achieving 1.0 µm resolution",2020-7-13,Robotics &amp; Automation News,https://roboticsandautomationnews.com/2020/07/13/canon-launches-new-semiconductor-lithography-system/34001/
semiconductor,china,NVIDIA Beats Intel to Secure Largest US Chip Maker Crown,"For the first time, GPU manufacturer NVIDIA is worth more than Intel and has now surpassed the CPU giant as the largest US chip maker based on NASDAQ market capitalization.
NVIDIA hit the milestone on Wednesday after a recent surge saw shares rise 3.5% at $408.64 to give NVIDIA a market cap of $251.31 billion.
NVIDIA has now secured the coveted title as the biggest chip maker in the US, and by extension, the third worldwide.
Miners flocked to purchase NVIDIA GPUs for their mining capabilities, causing widespread shortages and price increases.
While NVIDIA may have trumped Intel as the biggest US chip maker, it still trails in terms of sales",2020-7-9,WePC,https://www.wepc.com/news/nvidia-beats-intel-to-secure-largest-us-chip-maker-crown/
semiconductor,china,Investors pull green levers to reshape energy sector,"They predict that traditional energy companies will return less and be riskier investments in a future where the onus is on transitioning to cleaner forms of energy.
These businesses will be better positioned in a lower-carbon future.”There are less obvious ways of investing in the energy transition than buying renewable energy companies.
Various investment houses are now offering mutual funds that specialise in clean energy or the energy transition.
Schroders last year launched a Global Energy Transition fund that it said would aim to capture the “vast” opportunity in this area.
Pictet has a long-established Clean Energy Fund that invests in Spanish utility company Iberdrola, US clean energy company NextEra Energy and NXP Semiconductors, which uses semiconductor technology to make various industrial processes and transportation more efficient",2020-7-14,Financial Times,https://www.ft.com/content/90e7e8d5-8f33-48f7-9b6b-eff7100b1fd4
semiconductor,china,How Chip-Equipment Maker ASML Is Powering Past the Pandemic,"Dutch semiconductor-equipment maker ASML Holding saw its shares fall from 
... One area of uncertainty: one of ASML's customers sells chips to China's 
Huawei ",2020-7-10,Barron's,https://www.barrons.com/articles/how-chip-equipment-maker-asml-is-powering-past-the-pandemic-51594382400
semiconductor,china,Why Shares of Synopsys Gained 40.1% During the First Half of 2020,"What happenedShares of semiconductor software company Synopsys (NASDAQ:SNPS) rose 40.1% in the first half of the year, according to data from S&P Global Market Intelligence.
Synopsys serves technology businesses, helping them design complex semiconductors.
Revenue rose 3% to $861.3 million, and adjusted (non-GAAP) earnings per share rose to $1.22.
Finally, management raised its full-year outlook for earnings per share and operating cash flow, while maintaining its revenue outlook.
Apparently, the company is able to maintain its revenue outlook while keeping costs in check",2020-7-8,The Motley Fool,https://www.fool.com/investing/2020/07/08/why-shares-of-synopsys-gained-401-during-the-first.aspx
semiconductor,china,Intel And Micron Are Two Likely Winners From Technology Stimulus,"Micron and Intel will likely be the two foremost beneficiaries. China's 
ambitions in the semiconductor industry have weighed heavily against US 
companies in ",2020-7-13,Seeking Alpha,https://seekingalpha.com/article/4357983-intel-and-micron-are-two-likely-winners-from-technology-stimulus
semiconductor,china,Where did it all go wrong for Intel?,"Make informed decisions with the FTKeep abreast of significant corporate, financial and political developments around the world.
Stay informed and spot emerging risks and opportunities with independent global reporting, expert commentary and analysis you can trust",2020-7-9,Financial Times,https://www.ft.com/content/fb2ee190-b1ec-44c0-b10f-8eb185d0fcf1
semiconductor,china,"This Under-the-Radar Chip Stock Is Up 350% This Year. Here's Why It Could 
Go Even Higher.","The company makes single-wafer wet cleaning equipment for semiconductor manufacturers, and it's one of the best-performing under-the-radar stocks this year.
Still, this stock is covered by only a handful of Wall Street analysts and gets almost no attention in the financial media.
For example, unlike many of the high-flying software-as-a-service (SaaS) stocks today, ACM's stock performance looks justified from its fundamentals.
Revenue jumped 44.1% to $107.5 million last year, and the stock trades at a reasonable price-to-sale ratio of 15.
There are also high switching costs, as chipmakers generally stick with the cleaning equipment providers they started using unless their equipment performs poorly",2020-7-14,The Motley Fool,https://www.fool.com/investing/2020/07/14/this-under-the-radar-chip-stock-is-up-350-this-yea.aspx
semiconductor,china,3 5G Stocks to Buy Right Now,"Meanwhile, it's the back-end construction of the 5G network itself -- rather than the consumer-facing service -- that holds some of the most promising investments in the new mobility movement.
Three stocks that play in that sandbox that I think are buys right now are Xilinx (NASDAQ:XLNX), Skyworks Solutions (NASDAQ:SWKS), and Ciena (NYSE:CIEN).
But the best time to buy shares of chip stocks is when they are starting to climb out of a sales trough.
Thus, with the economy down in the dumps right now, it might seem surprising that Skyworks' stock has suddenly gotten a second wind.
Much like Xilinx, Skyworks is still trying to pull itself out of a slump after trade war difficulties, but 5G holds the answer to the problem",2020-7-10,The Motley Fool,https://www.fool.com/investing/2020/07/10/3-5g-stocks-to-buy-right-now.aspx
semiconductor,china,Taiwan chip giant TSMC places world's largest wind power ...,"TAIPEI (Taiwan News) — Taiwan Semiconductor Manufacturing Co., Ltd. (TSMC) is buying 20 years’ worth of offshore wind power from Denmark’s Ørsted in the world’s biggest corporate green energy order, reports said Wednesday (July 8).
The two companies signed a deal which will allow the world’s largest contract chip manufacturer to purchase all power produced by Ørsted’s 920-megawatt wind farms off the coast of Changhua County, according to a news release by the Danish firm.
The farms were expected to start operating and producing energy in 2025-2026, with the TSMC contract helping to move the project “closer to a final investment decision,” Ørsted Offshore CEO Martin Neubert said.
Before the Greater Changhua 2b and 4 wind farms planned to supply TSMC, the Danish company had already started building the Greater Changhua 1 and 2a offshore farms.
TSMC was “taking tangible action to deliver on their ambitious greenhouse gas reduction targets,” Neubert said",2020-7-8,Taiwan News,https://www.taiwannews.com.tw/en/news/3962736
semiconductor,china,Fraunhofer opens battery research branch close to CATL ...,"The Fraunhofer IKTS has opened a branch office called the Battery Innovation and Technology Center (BITC) in Germany at Erfurter Kreuz.
The location of the battery research centre is not a coincidence of course.
Another focus is on scaling of any production, Fraunhofer here speaks of components in “quantities in excess of millions of units” while maintaining consistent quality.
This allows us to pool our expertise directly at the battery cell production site,” emphasizes BITC Director Dr Roland Weidl.
Also, the centre will train skilled workers and teach industry 4.0 concepts in battery production and other branches of industry",2020-7-13,Electrive,https://www.electrive.com/2020/07/13/fraunhofer-opens-battery-research-branch-close-to-catl/
semiconductor,china,Speed of trains from China to Europe on Russian Railways ...,"The average speed of China-Europe transit container trains on Russian 
Railways infrastructure (Kartaly-Krasnoye section) in June reached 1327.8 
km per day ",2020-7-9,The Loadstar,https://theloadstar.com/speed-of-trains-from-china-to-europe-on-russian-railways-rose-29-in-june/
semiconductor,china,8 Tech and Telecom Stock Picks from the Barron’s Roundtable,"Korea] is the world's second-largest supplier of semiconductor memory 
chips. ... China Mobile [CHL], a January recommendation, has sold off 
because of noise ",2020-7-14,Barron's,https://www.barrons.com/articles/8-tech-and-telecom-stock-picks-from-the-barrons-roundtable-51594720800
semiconductor,china,S Korea's ACE Equity Partners plans $200m US IPO for blank ...,"stories_left_placeholder You have one free story left this month.
You have stories_left_placeholder free stories left this month.
This is your last free story of the month.
Register to continue reading our free content",2020-7-10,DealStreetAsia,https://www.dealstreetasia.com/stories/ace-equity-partners-us-ipo-196698/
semiconductor,china,Imec and GLOBALFOUNDRIES Announce Breakthrough in AI ...,"Based on imec’s Analog in Memory Computing (AiMC) architecture utilizing GF’s 22FDX® solution, the new chip is optimized to perform deep neural network calculations on in-memory computing hardware in the analog domain.
Pattern recognition in tiny sensors and low-power edge devices, which is typically powered by machine learning in data centers, can now be performed locally on this power-efficient accelerator.
“The successful tape-out of AnIA marks an important step forward toward validation of Analog in Memory Computing (AiMC),” said Diederik Verkest, program director for machine learning at imec.
In imec’s machine learning program, we tune existing and emerging memory devices to optimize them for analog in-memory computation.
Imec is a registered trademark for the activities of IMEC International (a legal entity set up under Belgian law as a “stichting van openbaar nut”), imec Belgium (IMEC vzw supported by the Government of Flanders), imec the Netherlands (Stichting IMEC Nederland, part of Holst Centre and OnePlanet, supported by the Dutch Government), imec Taiwan (IMEC Taiwan Co.), imec China (IMEC Microelectronics (Shanghai) Co. Ltd.), imec India (Imec India Private Limited) and imec Florida (IMEC USA nanoelectronics design center)",2020-7-8,GlobeNewswire,https://www.globenewswire.com/news-release/2020/07/08/2059469/0/en/Imec-and-GLOBALFOUNDRIES-Announce-Breakthrough-in-AI-Chip-Bringing-Deep-Neural-Network-Calculations-to-IoT-Edge-Devices.html
semiconductor,china,Bank of China Macau Branch Wins Two Titles at the World ...,"LONDON, July 13, 2020 /PRNewswire/ -- Bank of China Macau Branch (BOCM) has won Best Commercial Bank and Best Retail Bank in Macau at World Finance magazine's Banking Awards 2020.
Since it was established in 1950, BOCM has served as a pillar of stability in Macau's economy and society.
Nearly half of all banking business in the region is facilitated by BOCM, which is also the Bank of China Group's most profitable overseas branch.
The bank is also breaking new ground by spearheading digital banking solutions in Macau.
BOCM features in the latest edition of World Finance, available in print, on tablet and online now",2020-7-13,PR Newswire,https://www.prnewswire.com/news-releases/bank-of-china-macau-branch-wins-two-titles-at-the-world-finance-banking-awards-2020-301090035.html
semiconductor,china,Simulation Of Semiconductor Edge-Emitting Lasers,"The next episode of Ansys’ photonics webinar series outlines the latest Ansys Lumerical flows and products for simulating and generating compact models for edge-emitting lasers.
This combination makes the laser simulation tools a perfect choice for managing demanding integrated laser designs in InP and silicon-hybrid systems for integrated photonics.
Ansys currently works with leading research foundry Fraunhofer HHI to simplify and accelerate the integration of light sources into integrated photonics design.
For a detailed description and demo of Lumerical’s laser offering, check out this webinar: Focus on Lasers: Simulating Semiconductor Edge-Emitting Lasers.
Candidate in the department of physics at McGill University before joining Ansys Lumerical",2020-7-9,Semiconductor Engineering,https://semiengineering.com/simulation-of-semiconductor-edge-emitting-lasers/
semiconductor,china,"US South China Sea stand new but no surprise, analysts say","The United States officially took a direct stand against Beijing on South China Sea disputes on Monday, with its top diplomat wading in with a direct rebuke to Chinese claims, analysts said.
Releasing the “US Position on Maritime Claims in the South China Sea”, US Secretary of State Mike Pompeo said the Chinese claims to the contested waters were “unlawful”.
“The world will not allow Beijing to treat the South China Sea as its maritime empire,” Pompeo said, adding that the US stood with its Southeast Asian allies “in protecting their sovereign rights to offshore resources”.
Story continuesHu Bo, director of the South China Sea Strategic Situation Probing Initiative (SCSPI), a Peking University think tank, said the US comments were meant to be divisive.
More from South China Morning Post:This article US South China Sea stand new but no surprise, analysts say first appeared on South China Morning PostFor the latest news from the South China Morning Post download our mobile app",2020-7-14,Yahoo News Singapore,https://sg.news.yahoo.com/us-south-china-sea-stand-143142471.html
semiconductor,china,Global component sector will grow to $730 billion by 2026,"Fortune Business Insights recently published a report—using pre-coronavirus pandemic datasets—predicting the global semiconductor market will reach $730.29 billion in revenue by 2026.
Provided the coronavirus pandemic does not cause a global urban exodus, this section of Fortune Business Insights’ forecast should also hold true.
Regional Analysis of Global Component Sector GrowthThe consultant group’s regional analysis of long-term global component sector growth uncovered a few intriguing emerging trends.
The organization predicts the Asian-Pacific region will experience the highest rate of semiconductor market share growth through the projected period.
Although long-term market forecasting in the post-coronavirus landscape is challenging, Fortune Business Insights’ semiconductor market report looks broadly accurate",2020-7-10,The Burn-In,https://www.theburnin.com/market-watch/global-semiconductor-market-value-730b-billion-2026-2020-07-10/
semiconductor,china,First Taiwanese sailboat to cross Pacific to be displayed at ...,"NTOU president Chang Ching-fong (張清風) said that the university transported the historic sailboat named “Free China” back to Taiwan in 2012, ending its 57-year vacation in the United States.
Chang explained that according to the original plan, NMMST was supposed to exhibit the wooden sailboat, but for various reasons, it ended up stored on a lot outside the museum under a tarp.
He said that with the support of the Ministry of Culture (MOC), NTOU has taken over the century-old “Free China” boat from the museum and transported it to the university’s campus to be displayed.
NTOU said that “Free China” is a traditional Chinese-style sailboat believed to have been built in the 1890s by a shipyard in Fuzhou, China according to ancient methods.
The sailboat became the first wooden Taiwanese vessel to have crossed the Pacific",2020-7-8,Taiwan News,https://www.taiwannews.com.tw/en/news/3962758
semiconductor,china,"Jio Platforms-Qualcomm Deal: Here Are Key Things To Know About Qualcomm 
Ventures","Billionaire Mukesh Ambani-led Reliance Industries announced yet another deal on Sunday, with the US-based Qualcomm Incorporated's investment arm, Qualcomm Ventures, deciding to buy a 0.15 per cent stake in Jio Platforms for Rs 730 crore.
Jio Platforms is the digital services arm of Reliance Industries which houses telecom company Reliance Jio Infocomm.
Qualcomm is the third strategic investor in Jio Platforms, after Facebook Inc and US semiconductor company Intel.
This is the thirteenth investment in Jio Platforms since April 22 and Jio Platforms has so far raised a whooping Rs 1,18,318.45 crore within a span of 12 weeks.
Here are key things to know about Qualcomm:Qualcomm, headquartered at San Diego, California, is one of the world's leading wireless technology companies specializing in 3G, 4G and 5G wireless technologies",2020-7-13,NDTV.com,https://www.ndtv.com/business/heres-all-to-know-about-qualcomm-ventures-which-bought-0-15-per-cent-stake-in-jio-platforms-2261796
semiconductor,china,"World of Warcraft Shadowlands interview: Customization, progression, 
balance, and more with Ion Hazzikostas","We recently found out World of Warcraft Shadowlands' release date window, penned in for the Fall of 2020.
If you're unfamiliar with what's coming soon, here's everything you need to know about World of Warcraft: Shadowlands, so far.
But that's an effort that's going to continue after Shadowlands is out the door.
And I think really, that was driven by a desire to put our best foot forward as a game as a franchise.
Source: Blizzard EntertainmentAs a 15 year World of Warcraft veteran, one of the oddest holdovers is the fact World of Warcraft remains region restricted",2020-7-9,Windows Central,https://www.windowscentral.com/world-warcraft-shadowlands-big-interview-game-director-ion-hazzikostas
semiconductor,china,These six Chinese home appliance brands are bringing the ...,"HaierBackgroundAnother Chinese appliance company with a long history, Haier, was founded in 1984 in Qingdao, Shandong province, as Qingdao Refrigerator Co.
The company’s IoT products include door sensors and smart air conditioners which can be controlled via smartphone.
2 Radio Factory by city authorities and has grown into a sprawling enterprise that generated RMB 33.8 billion (USD 4.83 billion) in 2019.
The company’s overseas revenue for its smart appliances business, not including TVs, increased by 55.4% during 2019.
Meanwhile, China leads the world in the consumption of household appliances, making the intersection between appliance products and connectivity inevitable",2020-7-14,KrASIA,https://kr-asia.com/these-six-chinese-home-appliance-brands-are-bringing-the-internet-of-things-to-your-home
semiconductor,china,"NASCAR Heat 5 review: It's good, but very similar to last year's game","Turning Left NASCAR Heat 5 Bottom line: Just enough newness to make it worth playing, and it remains the most complete, enjoyable package for NASCAR fans.
NASCAR Heat 5 looks and feels an awful lot like NASCAR Heat 4, from the graphics to the UI to the physics, unless you know you're playing the new game, you could easily mistake it for its predecessor.
But that's fine, because what was already here looked great and raced well, and the same is true of NASCAR Heat 5.
Perhaps the other most disappointing aspect of NASCAR Heat 5 to me is the force feedback engine.
3.5 out of 5 It is undeniable though how similar NASCAR Heat 5 is to NASCAR Heat 4",2020-7-10,Windows Central,https://www.windowscentral.com/nascar-heat-5-review
semiconductor,china,Geek+ powers remote operations &amp; new deployments for ...,"Following the success of a two-year collaboration in its e-commerce and retail fulfillment centers in Shanghai, Decathlon accelerated its automation program, with AMR deployments at two new sites in China.
With a proven track record, coupled with the capability of Geek+ systems to integrate RFID technology, Decathlon then decided to increase deployments.
In a new joint whitepaper, Interact Analysis closely analyzed the Decathlon/ Geek+ partnership to obtain valuable insight into the future of logistics automation.
Ash Sharma, Senior Research Director at Interact Analysis, says: ""To write this whitepaper, we worked closely with both Decathlon and Geek+; and were also given privileged access to company information.
Interact Analysis' warehouse automation research shows that, today, there are close to 100,000 distribution and fulfilment centers around the world – with less than 5% of them fully automated",2020-7-8,PR Newswire,https://www.prnewswire.com/news-releases/geek-powers-remote-operations--new-deployments-for-decathlon-in-china-301089851.html
semiconductor,china,Where does Apple make iPhones?,"Apple assembles the majority of its iPhones in factories located in Zhengzhou, China, though iPhone parts are also produced in other countries, including the U.S.
The Zhengzhou factory with about 350,000 assembly workers can produce as many as 500,000 iPhones per day, and locals call Zhengzhou ""iPhone City,"" according to a 2016 New York Times investigation.
APPLE ISN'T WORRIEDTicker Security Last Change Change % AAPL APPLE, INC. 153.12 +4.52 +3.04%Apple CEO Tim Cook has pointed out that Apple parts are produced at U.S. electronics manufacturer Corning's factories in Kentucky and Texas, but the phones are mostly assembled in China, according to a 2020 New York Times report.
The starting wage for Apple's workers in Zhengzhou is $3.15, the Times reported.
Apple is linked to at least nine suppliers, including Foxconn, that have factories in India, Thailand, Malaysia, the Czech Republic, South Korea, Singapore and the Philippines, according to investment information website Investopedia",2020-7-13,Fox Business,https://www.foxbusiness.com/technology/where-does-apple-make-iphones
semiconductor,china,Global Power Electronics Market (2020 to 2025) - Growing ...,"The global power electronics market size is projected to grow from USD 35.1 billion in 2020 to USD 44.2 billion by 2025, at a CAGR of 4.7%.
The power electronics market in 2020 is expected to be affected by the impact of COVID-19 as most of OEMs are experiencing a decline in demand for end-products, which ultimately will affect the growth of the power electronics market.
Based on the product type, the power modules market to grow at the highest CAGR during the forecast periodThe power modules market is expected to register the highest CAGR during the forecast period.
Based on voltage, the low voltage power electronics market is expected to grow at a high rate from 2020 to 2025.
China is a global manufacturing hub and holds immense potential for the power electronics market",2020-7-9,Business Wire,https://www.businesswire.com/news/home/20200709005351/en/Global-Power-Electronics-Market-2020-to-2025---Growing-Industrialization-in-Developing-Economies-Presents-Opportunities---ResearchAndMarkets.com
semiconductor,china,Venus Medtech to Partner with Pi-Cardia to Bring its Leaflex ...,"""We are excited to collaborate with Pi-Cardia to bringing its unique Leaflex™ aortic valve repair technology to Chinese patients,"" said Eric Zi, Co-Founder and Chief Executive Officer of Venus Medtech.
For more information, please visit: www.pi-cardia.netAbout Venus Medtech (Hangzhou) Inc.Venus Medtech (Hangzhou) Inc. was founded in 2009 to focus on the design, development and commercialization of transcatheter heart valve products.
The Company is the leading transcatheter heart valve medical device player in China in terms of implantation volume in 2018.
As the pioneer in the transcatheter heart valve industry in China, the Company enjoys first mover advantages.
For more information, please visit: www.venusmedtech.comSOURCE Venus Medtech (Hangzhou) Inc.Related Linkshttp://www.venusmedtech.com",2020-7-14,PR Newswire,https://www.prnewswire.com/news-releases/venus-medtech-to-partner-with-pi-cardia-to-bring-its-leaflextm-aortic-valve-technology-to-china-301092878.html
semiconductor,china,Long-term survey reveals Chinese government satisfaction,"Credit: Zhang Kaiyv/UnsplashUnderstanding what Chinese citizens think about their own government has proven elusive to scholars, policymakers, and businesspeople alike outside of the country.
Given China's global rise in the economic, military, and diplomatic spheres, understanding public opinion there has arguably never been more important.
""Gathering reliable, long-term opinion survey data from across the country is a real obstacle,"" said Ash Center China Programs Director Edward Cunningham.
For the survey team, there are a number of possible explanations for why Chinese respondents view the central government in Beijing so favorably.
More information: Understanding CCP Resilience: Surveying Chinese Public Opinion Through Time: Understanding CCP Resilience: Surveying Chinese Public Opinion Through Time: ash.harvard.edu/publications/u … opinion-through-timeProvided by Harvard GazetteThis story is published courtesy of the Harvard Gazette, Harvard University's official newspaper",2020-7-10,Phys.org,https://phys.org/news/2020-07-long-term-survey-reveals-chinese-satisfaction.html
semiconductor,china,TCL CSOT developed 30Hz-120Hz Dynamic refresh rate ...,"According to China Star Optoelectronics Technology, the display uses a 30Hz 
refresh ... IoT Businesses to SoftBank, focuses on core semiconductor 
business",2020-7-8,Gizmochina,https://www.gizmochina.com/2020/07/08/tcl-csot-dynamic-30hz-120hz-display-technology/
semiconductor,china,Changes of the semiconductor industry,"Changes of the semiconductor industrySince IC was invented, the semiconductor industry has undergone four stages of structural changes.
And since the 1990s, IC design, wafer foundry and backend segments have been operating separately.
This is basically how the semiconductor industry works today.
But starting in 2010, the line of division has been blurred again, with foundry also doing packaging work.
With the line blurred, competitiveness will hinge on one's capability of forming with core clients new ecosystems",2020-7-13,DigiTimes,https://www.digitimes.com/news/a20200713VL201.html&chid=9
semiconductor,china,UK Real Estate Company Hondo Enterprises in Partnership ...,"The partners have agreed to use the system to support its managed portfolio, including Brixton Village, Cancer Research UK and the Leadenhall building and to extend the service delivery to occupiers situated within the managed properties.
Through a special distribution agreement Hondo, with partners like Savills have become the first companies in the U.K. to use the revolutionary cleaning system.
We were able to team up with BioProtect in order to bring this incredible product to the UK in order to make sure people can socialise, shop and feel safe outside of their homes,"" said Taylor McWilliams of Hondo Enterprises.
About Hondo EnterprisesHondo Enterprises is a property investment, development and asset management company specialising in transactions in Central London.
https://hondo-enterprises.comPhoto - https://mma.prnewswire.com/media/1202125/Hondo_Enterprises_Savills_BIOPROTECTUs.jpgFor more information, contact Hondo Enterprises:[email protected]+44-(0)20-3955-8080SOURCE Hondo Enterprises",2020-7-9,PR Newswire,https://www.prnewswire.com/news-releases/uk-real-estate-company-hondo-enterprises-in-partnership-with-savills-to-use-bioprotectus-system-in-united-kingdom-301090346.html
semiconductor,china,Canada is now the only Five Eyes member to not ban or ...,"On Tuesday, British Prime Minister Boris Johnson banned the purchase of any new Huawei 5G equipment and ordered all of its 5G gear stripped from the country’s telecommunications networks by 2027.
The source said the government had three options: ban it outright; set conditions and mitigation measures on Huawei 5G gear; and allow it into the network under current restrictions, which require the equipment to be tested.
“Canadians can be assured that we will not compromise on matters of national security,” spokesman John Power said in a statement.
Australia and the United States were the first Five Eyes members to bar Huawei gear from 5G networks.
This is about U.S. trade policy and not security.”Other countries building 5G networks without Huawei include Japan and Taiwan",2020-7-14,The Globe and Mail,https://www.theglobeandmail.com/politics/article-canada-now-only-member-of-five-eyes-alliance-to-have-not-banned-huawei/
semiconductor,china,"Imagination Technologies could relist within three years, says ...","Imagination Technologies, based in Hertfordshire, was snapped up by Canyon Bridge three years ago for £550 millionA chip designer acquired by a Chinese-backed investor in a controversial 2017 deal could return to the London Stock Exchange within three years, according to its interim chief executive.
Imagination Technologies could go public in the United States or Britain if its recovery continues at its present pace, said Ray Bingham, who has run the company since the acrimonious departure of its former boss in April.
Sponsored“It might be attractive for us and for our employees to sell 20 or 30 or 40 per cent to the public,” Mr Bingham, 74, said.
“If we continue to show growth and continue to build out in China, among other things, then it could be sooner rather than later.”Mr Bingham is a Silicon Valley veteran who has",2020-7-10,The Times,https://www.thetimes.co.uk/article/imagination-technologies-could-relist-within-three-years-says-boss-ts8g0q033
semiconductor,china,Perusahaan Chip Asal China Dapat Kuncuran Dana Rp 108 T,"Produsen chip telekomunikasi terbesar di China, Semiconductor Manufacturing International Corporation (SMIC) mendapat kucuran dana sebesar US$ 7,5 miliar setara Rp 108 triliun (Rp 14.380).
China berkomitmen untuk meningkatkan teknologi pembuatan chip dan menyamai tekonologinya dengan pesaing globalnya.
Pekan lalu SMIC telah mengumpulkan dana US$ 6.6 miliar (Rp 95 triliun).
Kini dana tersebut naik hingga US$ 7,5 miliar dan mengantarkan SMIC sebagai perusahaan dengan penjualan saham terbesar tahun ini.
Tahun lalu China mengimpor chip senilai US$ 306 miliar (Rp 4.400 triliun) atau 15% dari nilai total impor negara itu",2020-7-8,detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-5085202/perusahaan-chip-asal-china-dapat-kuncuran-dana-rp-108-t
